"StadiumName","game_id","Season","TimeStartGame","TimeEndGame","TZOffset","Source","DistanceToStation","TimeMeasure","Temperature","DewPoint","Humidity","Precipitation","WindSpeed","WindDirection","Pressure","EstimatedCondition","HomeTeam","RoofType","Longitude","Latitude","StadiumAzimuthAngle","Date"
"Paul Brown Stadium",2014120700,2014,"12/7/2014 13:00","12/7/2014 16:11",-5,"Meteostat",3.29,"12/7/2014 16:00|12/7/2014 14:00|12/7/2014 17:00|12/7/2014 15:00|12/7/2014 13:00|12/7/2014 18:00|12/7/2014 12:00",40.28,28.4,62.5714285714286,0,8.74428571428571,54.2857142857143,30.5209285714286,"Clear","CIN","Outdoor",-84.516,39.095,320.6,"12/07/2014"
"Paul Brown Stadium",2013122902,2013,"12/29/2013 13:00","12/29/2013 16:06",-5,"Meteostat",3.29,"12/29/2013 17:00|12/29/2013 18:00|12/29/2013 12:00|12/29/2013 14:00|12/29/2013 16:00|12/29/2013 13:00|12/29/2013 15:00",59.72,38.66,45.7142857142857,0.00171428571428571,7.40428571428571,227.142857142857,29.8531142857143,"Clear|Light Rain","CIN","Outdoor",-84.516,39.095,320.6,"12/29/2013"
"Paul Brown Stadium",2018112503,2018,"11/25/2018 13:00","11/25/2018 16:18",-5,"Meteostat",3.29,"11/25/2018 14:00|11/25/2018 18:00|11/25/2018 16:00|11/25/2018 17:00|11/25/2018 13:00|11/25/2018 12:00|11/25/2018 15:00",53.0085714285714,46.76,80.4285714285714,0,3.33714285714286,146,29.8143142857143,"Clear","CIN","Outdoor",-84.516,39.095,320.6,"11/25/2018"
"Paul Brown Stadium",2011101601,2011,"10/16/2011 13:00","10/16/2011 15:56",-4,"Meteostat",3.29,"10/16/2011 16:00|10/16/2011 15:00|10/16/2011 12:00|10/16/2011 13:00|10/16/2011 17:00|10/16/2011 14:00",76.49,45.14,33,0,15.7633333333333,223.333333333333,29.8001833333333,"Clear","CIN","Outdoor",-84.516,39.095,320.6,"10/16/2011"
"Paul Brown Stadium",2013091600,2013,"9/16/2013 20:40","9/16/2013 23:49",-4,"Meteostat",3.29,"9/16/2013 21:00|9/16/2013 22:00|9/16/2013 23:00|9/17/2013 1:00|9/16/2013 20:00|9/17/2013 0:00",57.47,53.09,85.6666666666667,0,3.66666666666667,40,30.2682333333333,"Clear","CIN","Outdoor",-84.516,39.095,320.6,"09/16/2013"
"Qualcomm Stadium",2012110100,2012,"11/1/2012 17:20","11/1/2012 20:15",-7,"Meteostat",3.17,"11/1/2012 22:00|11/1/2012 20:00|11/1/2012 18:00|11/1/2012 19:00|11/1/2012 21:00|11/1/2012 17:00",62.84,53.45,71.5,0,5.61333333333333,293.333333333333,29.9916333333333,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"11/01/2012"
"Qualcomm Stadium",2010102410,2010,"10/24/2010 13:15","10/24/2010 16:12",-7,"Meteostat",3.17,"10/24/2010 18:00|10/24/2010 17:00|10/24/2010 16:00|10/24/2010 14:00|10/24/2010 15:00|10/24/2010 13:00",69.86,55.97,61.5,0,9.01,293.333333333333,30.09255,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"10/24/2010"
"Qualcomm Stadium",2014092808,2014,"9/28/2014 13:05","9/28/2014 16:11",-7,"Meteostat",3.17,"9/28/2014 18:00|9/28/2014 17:00|9/28/2014 16:00|9/28/2014 15:00|9/28/2014 13:00|9/28/2014 14:00",72.02,56.72,58.6666666666667,0,10.3133333333333,233.333333333333,29.9178,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"09/28/2014"
"Qualcomm Stadium",2016110610,2016,"11/6/2016 13:25","11/6/2016 16:45",-8,"Meteostat",3.17,"11/6/2016 13:00|11/6/2016 17:00|11/6/2016 14:00|11/6/2016 16:00|11/6/2016 15:00|11/6/2016 18:00",70.16,58.7,67.6666666666667,0,7.66333333333333,263.333333333333,30.04775,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"11/06/2016"
"Qualcomm Stadium",2016101300,2016,"10/13/2016 17:25","10/13/2016 20:43",-7,"Meteostat",3.17,"10/13/2016 18:00|10/13/2016 22:00|10/13/2016 20:00|10/13/2016 21:00|10/13/2016 17:00|10/13/2016 19:00",67.34,57.56,71,0,6.76333333333333,258.333333333333,29.9813,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"10/13/2016"
"Qualcomm Stadium",2012123013,2012,"12/30/2012 13:25","12/30/2012 16:29",-8,"Meteostat",3.17,"12/30/2012 18:00|12/30/2012 13:00|12/30/2012 17:00|12/30/2012 16:00|12/30/2012 14:00|12/30/2012 15:00",53.72,41.9,64.3333333333333,0.00983333333333333,4.04,297.5,29.9414166666667,"Clear|Light Rain","SD","Outdoor",-117.119444,32.783056,291.6,"12/30/2012"
"Qualcomm Stadium",2010112200,2010,"11/22/2010 17:30","11/22/2010 20:30",-8,"Meteostat",3.17,"11/22/2010 18:00|11/22/2010 19:00|11/22/2010 21:00|11/22/2010 17:00|11/22/2010 20:00|11/22/2010 22:00",57.47,45.41,64.1666666666667,0,2.88,105,30.1820833333333,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"11/22/2010"
"Qualcomm Stadium",2014112308,2014,"11/23/2014 13:05","11/23/2014 16:16",-8,"Meteostat",3.17,"11/23/2014 14:00|11/23/2014 18:00|11/23/2014 17:00|11/23/2014 16:00|11/23/2014 15:00|11/23/2014 13:00",69.98,51.08,51.6666666666667,0,6.91666666666667,322,30.06795,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"11/23/2014"
"Qualcomm Stadium",2016121811,2016,"12/18/2016 13:25","12/18/2016 16:36",-8,"Meteostat",3.17,"12/18/2016 14:00|12/18/2016 13:00|12/18/2016 16:00|12/18/2016 15:00|12/18/2016 17:00|12/18/2016 18:00",59.33,30.8,35,0,7.33333333333333,266.666666666667,30.1452,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"12/18/2016"
"Qualcomm Stadium",2017010114,2016,"1/1/2017 13:25","1/1/2017 16:35",-8,"Meteostat",3.17,"1/1/2017 18:00|1/1/2017 15:00|1/1/2017 17:00|1/1/2017 14:00|1/1/2017 16:00|1/1/2017 13:00",57.98,42.56,56.5,0,8.63666666666667,193.333333333333,29.9788333333333,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"01/01/2017"
"Qualcomm Stadium",2013120110,2013,"12/1/2013 13:25","12/1/2013 16:19",-8,"Meteostat",3.17,"12/1/2013 14:00|12/1/2013 18:00|12/1/2013 16:00|12/1/2013 15:00|12/1/2013 17:00|12/1/2013 13:00",70.52,47.12,43.8333333333333,0,7.51833333333333,260,30.1082666666667,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"12/01/2013"
"Qualcomm Stadium",2012121609,2012,"12/16/2012 13:05","12/16/2012 16:02",-8,"Meteostat",3.17,"12/16/2012 17:00|12/16/2012 16:00|12/16/2012 15:00|12/16/2012 14:00|12/16/2012 18:00|12/16/2012 13:00",58.16,48.29,70,0,5.38666666666667,168.333333333333,30.1368166666667,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"12/16/2012"
"Qualcomm Stadium",2015112211,2015,"11/22/2015 13:05","11/22/2015 16:03",-8,"Meteostat",3.17,"11/22/2015 17:00|11/22/2015 18:00|11/22/2015 15:00|11/22/2015 14:00|11/22/2015 13:00|11/22/2015 16:00",79.94,31.4,17.6666666666667,0,6.17333333333333,314,29.8779333333333,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"11/22/2015"
"Qualcomm Stadium",2013122914,2013,"12/29/2013 13:25","12/29/2013 16:40",-8,"Meteostat",3.17,"12/29/2013 14:00|12/29/2013 13:00|12/29/2013 17:00|12/29/2013 18:00|12/29/2013 15:00|12/29/2013 16:00",66.65,41.72,40.5,0,6.545,312,30.0438,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"12/29/2013"
"Qualcomm Stadium",2015101200,2015,"10/12/2015 17:30","10/12/2015 20:38",-7,"Meteostat",3.17,"10/12/2015 22:00|10/12/2015 19:00|10/12/2015 21:00|10/12/2015 18:00|10/12/2015 20:00|10/12/2015 17:00",82.34,62.6,51.6666666666667,0,3.625,235,29.9010666666667,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"10/12/2015"
"Qualcomm Stadium",2011100213,2011,"10/2/2011 13:15","10/2/2011 16:18",-7,"Meteostat",9.26,"10/2/2011 17:00|10/2/2011 15:00|10/2/2011 13:00|10/2/2011 14:00|10/2/2011 18:00|10/2/2011 16:00",72.98,62,68.6666666666667,0,8.82166666666667,275,29.9384666666667,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"10/02/2011"
"Qualcomm Stadium",2012092310,2012,"9/23/2012 13:05","9/23/2012 16:00",-7,"Meteostat",3.17,"9/23/2012 14:00|9/23/2012 13:00|9/23/2012 16:00|9/23/2012 18:00|9/23/2012 15:00|9/23/2012 17:00",82.64,59.81,49.5,0,10.7166666666667,271.666666666667,29.9040166666667,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"09/23/2012"
"Qualcomm Stadium",2011092509,2011,"9/25/2011 13:05","9/25/2011 16:12",-7,"Meteostat",9.26,"9/25/2011 18:00|9/25/2011 13:00|9/25/2011 16:00|9/25/2011 17:00|9/25/2011 15:00|9/25/2011 14:00",67.49,57.2,69.6666666666667,0,9.56666666666667,280,29.9493,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"09/25/2011"
"Qualcomm Stadium",2014120713,2014,"12/7/2014 17:30","12/7/2014 20:36",-8,"Meteostat",3.17,"12/7/2014 18:00|12/7/2014 19:00|12/7/2014 21:00|12/7/2014 22:00|12/7/2014 17:00|12/7/2014 20:00",66.5,54.35,65.1666666666667,0,1.90666666666667,323.333333333333,30.10485,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"12/07/2014"
"Qualcomm Stadium",2014111609,2014,"11/16/2014 13:05","11/16/2014 16:10",-8,"Meteostat",3.17,"11/16/2014 18:00|11/16/2014 17:00|11/16/2014 16:00|11/16/2014 15:00|11/16/2014 14:00|11/16/2014 13:00",69.86,49.67,49.1666666666667,0,10.15,320,30.09055,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"11/16/2014"
"Qualcomm Stadium",2015110900,2015,"11/9/2015 17:30","11/9/2015 20:36",-8,"Meteostat",3.17,"11/9/2015 19:00|11/9/2015 22:00|11/9/2015 21:00|11/9/2015 17:00|11/9/2015 18:00|11/9/2015 20:00",63.83,48.32,57,0,8.07833333333333,300,30.03985,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"11/09/2015"
"Qualcomm Stadium",2015100408,2015,"10/4/2015 13:05","10/4/2015 16:20",-7,"Meteostat",3.17,"10/4/2015 18:00|10/4/2015 17:00|10/4/2015 16:00|10/4/2015 14:00|10/4/2015 15:00|10/4/2015 13:00",70.16,57.44,64.1666666666667,0,8.45166666666667,275,29.6855,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"10/04/2015"
"Qualcomm Stadium",2014091408,2014,"9/14/2014 13:05","9/14/2014 16:10",-7,"Meteostat",3.17,"9/14/2014 13:00|9/14/2014 14:00|9/14/2014 17:00|9/14/2014 16:00|9/14/2014 18:00|9/14/2014 15:00",83.84,67.61,58.3333333333333,0,7.89166666666667,303.333333333333,29.7155333333333,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"09/14/2014"
"Qualcomm Stadium",2011091111,2011,"9/11/2011 13:15","9/11/2011 16:04",-7,"Meteostat",9.26,"9/11/2011 15:00|9/11/2011 14:00|9/11/2011 13:00|9/11/2011 16:00|9/11/2011 18:00|9/11/2011 17:00",70.19,55.19,59,0,10.5316666666667,275,29.95965,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"09/11/2011"
"Qualcomm Stadium",2013092911,2013,"9/29/2013 13:25","9/29/2013 16:27",-7,"Meteostat",3.17,"9/29/2013 14:00|9/29/2013 13:00|9/29/2013 16:00|9/29/2013 18:00|9/29/2013 17:00|9/29/2013 15:00",77.18,52.13,42.3333333333333,0,9.60166666666667,291.666666666667,30.0009666666667,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"09/29/2013"
"Qualcomm Stadium",2012091611,2012,"9/16/2012 13:25","9/16/2012 16:28",-7,"Meteostat",3.17,"9/16/2012 17:00|9/16/2012 14:00|9/16/2012 15:00|9/16/2012 13:00|9/16/2012 16:00|9/16/2012 18:00",75.68,64.31,68.1666666666667,0,7.14666666666667,190,29.9985166666667,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"09/16/2012"
"Qualcomm Stadium",2015122011,2015,"12/20/2015 13:25","12/20/2015 16:41",-8,"Meteostat",3.17,"12/20/2015 14:00|12/20/2015 17:00|12/20/2015 16:00|12/20/2015 15:00|12/20/2015 13:00|12/20/2015 18:00",60.86,40.73,47.5,0,5.57166666666667,236,30.16685,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"12/20/2015"
"Qualcomm Stadium",2011121812,2011,"12/18/2011 17:20","12/18/2011 20:02",-8,"Meteostat",9.26,"12/18/2011 21:00|12/18/2011 20:00|12/18/2011 22:00|12/18/2011 18:00|12/18/2011 19:00|12/18/2011 17:00",56.18,48.11,74.3333333333333,0,3.29333333333333,200,30.1082833333333,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"12/18/2011"
"Qualcomm Stadium",2013111010,2013,"11/10/2013 13:25","11/10/2013 16:26",-8,"Meteostat",3.17,"11/10/2013 14:00|11/10/2013 13:00|11/10/2013 17:00|11/10/2013 18:00|11/10/2013 15:00|11/10/2013 16:00",74,30.71,24,0,5.61333333333333,216.666666666667,30.0531666666667,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"11/10/2013"
"Qualcomm Stadium",2014121410,2014,"12/14/2014 13:05","12/14/2014 16:11",-8,"Meteostat",3.17,"12/14/2014 18:00|12/14/2014 17:00|12/14/2014 14:00|12/14/2014 15:00|12/14/2014 13:00|12/14/2014 16:00",62.18,47.51,58.8333333333333,0,7.105,256.666666666667,30.07775,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"12/14/2014"
"Qualcomm Stadium",2010121212,2010,"12/12/2010 13:15","12/12/2010 16:00",-8,"Meteostat",3.17,"12/12/2010 15:00|12/12/2010 17:00|12/12/2010 18:00|12/12/2010 16:00|12/12/2010 14:00|12/12/2010 13:00",79.67,44.06,28.5,0,6.36,303.333333333333,30.0438,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"12/12/2010"
"Qualcomm Stadium",2015120611,2015,"12/6/2015 13:05","12/6/2015 16:08",-8,"Meteostat",3.17,"12/6/2015 18:00|12/6/2015 14:00|12/6/2015 17:00|12/6/2015 13:00|12/6/2015 16:00|12/6/2015 15:00",71,36.95,29,0,7.29,324,30.1437166666667,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"12/06/2015"
"Qualcomm Stadium",2011111000,2011,"11/10/2011 17:20","11/10/2011 20:35",-8,"Meteostat",9.26,"11/10/2011 22:00|11/10/2011 18:00|11/10/2011 21:00|11/10/2011 19:00|11/10/2011 20:00|11/10/2011 17:00",63.14,45.5,53.6666666666667,0,4.41333333333333,232,29.9995333333333,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"11/10/2011"
"Qualcomm Stadium",2016100210,2016,"10/2/2016 13:25","10/2/2016 16:47",-7,"Meteostat",3.17,"10/2/2016 14:00|10/2/2016 18:00|10/2/2016 15:00|10/2/2016 13:00|10/2/2016 17:00|10/2/2016 16:00",71.36,58.16,63,0,9.01,220,29.9699833333333,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"10/02/2016"
"Qualcomm Stadium",2015091308,2015,"9/13/2015 13:05","9/13/2015 16:08",-7,"Meteostat",3.17,"9/13/2015 14:00|9/13/2015 13:00|9/13/2015 17:00|9/13/2015 16:00|9/13/2015 15:00|9/13/2015 18:00",82.97,64.34,53.5,0,7.52,265,29.8129666666667,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"09/13/2015"
"Qualcomm Stadium",2010121600,2010,"12/16/2010 17:20","12/16/2010 20:31",-8,"Meteostat",3.17,"12/16/2010 18:00|12/16/2010 17:00|12/16/2010 20:00|12/16/2010 21:00|12/16/2010 19:00|12/16/2010 22:00",57.98,46.76,66.3333333333333,0,2.88,170,29.9798333333333,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"12/16/2010"
"Qualcomm Stadium",2012120212,2012,"12/2/2012 13:25","12/2/2012 16:36",-8,"Meteostat",3.17,"12/2/2012 17:00|12/2/2012 18:00|12/2/2012 14:00|12/2/2012 13:00|12/2/2012 15:00|12/2/2012 16:00",64.82,54.95,70.6666666666667,0,6.73333333333333,308.333333333333,30.1137,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"12/02/2012"
"Qualcomm Stadium",2014101909,2014,"10/19/2014 13:05","10/19/2014 16:09",-7,"Meteostat",3.17,"10/19/2014 13:00|10/19/2014 14:00|10/19/2014 17:00|10/19/2014 15:00|10/19/2014 18:00|10/19/2014 16:00",72.5,59.84,64.6666666666667,0,9.04166666666667,293.333333333333,29.8690833333333,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"10/19/2014"
"Qualcomm Stadium",2013120811,2013,"12/8/2013 13:25","12/8/2013 16:30",-8,"Meteostat",3.17,"12/8/2013 18:00|12/8/2013 16:00|12/8/2013 17:00|12/8/2013 15:00|12/8/2013 14:00|12/8/2013 13:00",56,34.1,43.5,0,7.85,211.666666666667,30.1398,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"12/08/2013"
"Qualcomm Stadium",2010100311,2010,"10/3/2010 13:15","10/3/2010 16:08",-7,"Meteostat",3.17,"10/3/2010 18:00|10/3/2010 17:00|10/3/2010 16:00|10/3/2010 13:00|10/3/2010 14:00|10/3/2010 15:00",73.49,61.94,67.1666666666667,0,6.73333333333333,296.666666666667,29.9650666666667,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"10/03/2010"
"Qualcomm Stadium",2010103107,2010,"10/31/2010 13:05","10/31/2010 16:20",-7,"Meteostat",3.17,"10/31/2010 17:00|10/31/2010 14:00|10/31/2010 13:00|10/31/2010 18:00|10/31/2010 15:00|10/31/2010 16:00",66.95,54.53,64.5,0,10.9366666666667,301.666666666667,30.1220666666667,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"10/31/2010"
"Qualcomm Stadium",2012101500,2012,"10/15/2012 17:30","10/15/2012 20:37",-7,"Meteostat",3.17,"10/15/2012 17:00|10/15/2012 21:00|10/15/2012 19:00|10/15/2012 18:00|10/15/2012 22:00|10/15/2012 20:00",67.55,65.15,92.1666666666667,0,3.66666666666667,180,29.8750166666667,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"10/15/2012"
"Qualcomm Stadium",2012112508,2012,"11/25/2012 13:05","11/25/2012 16:54",-8,"Meteostat",3.17,"11/25/2012 18:00|11/25/2012 14:00|11/25/2012 13:00|11/25/2012 15:00|11/25/2012 16:00|11/25/2012 17:00",60.35,53.81,78.8333333333333,0,3.70666666666667,210,29.92225,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"11/25/2012"
"Qualcomm Stadium",2011112710,2011,"11/27/2011 13:15","11/27/2011 16:49",-8,"Meteostat",9.26,"11/27/2011 18:00|11/27/2011 16:00|11/27/2011 15:00|11/27/2011 17:00|11/27/2011 14:00|11/27/2011 13:00",78.38,32.15,22,0,9.44666666666667,155,30.1698,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"11/27/2011"
"Qualcomm Stadium",2013122213,2013,"12/22/2013 13:25","12/22/2013 16:32",-8,"Meteostat",3.17,"12/22/2013 15:00|12/22/2013 16:00|12/22/2013 18:00|12/22/2013 14:00|12/22/2013 17:00|12/22/2013 13:00",64.64,48.38,56.1666666666667,0,6.4,306.666666666667,30.1771833333333,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"12/22/2013"
"Qualcomm Stadium",2010091913,2010,"9/19/2010 13:15","9/19/2010 16:02",-7,"Meteostat",3.17,"9/19/2010 18:00|9/19/2010 13:00|9/19/2010 15:00|9/19/2010 17:00|9/19/2010 16:00|9/19/2010 14:00",70.22,58.22,65.6666666666667,0,10.9666666666667,298.333333333333,29.8351333333333,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"09/19/2010"
"Qualcomm Stadium",2014100510,2014,"10/5/2014 13:25","10/5/2014 16:36",-7,"Meteostat",3.17,"10/5/2014 15:00|10/5/2014 18:00|10/5/2014 16:00|10/5/2014 17:00|10/5/2014 14:00|10/5/2014 13:00",82.67,44.42,28.3333333333333,0,5.84,215,29.8730166666667,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"10/05/2014"
"Qualcomm Stadium",2016091812,2016,"9/18/2016 13:25","9/18/2016 16:39",-7,"Meteostat",3.17,"9/18/2016 13:00|9/18/2016 16:00|9/18/2016 14:00|9/18/2016 17:00|9/18/2016 18:00|9/18/2016 15:00",73.49,62.93,69.5,0,6.21333333333333,260,29.9168166666667,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"09/18/2016"
"Qualcomm Stadium",2016120411,2016,"12/4/2016 13:25","12/4/2016 16:29",-8,"Meteostat",3.17,"12/4/2016 17:00|12/4/2016 16:00|12/4/2016 18:00|12/4/2016 13:00|12/4/2016 15:00|12/4/2016 14:00",64.88,41.63,48.5,0,5.94666666666667,312,30.00445,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"12/04/2016"
"Qualcomm Stadium",2010120509,2010,"12/5/2010 13:05","12/5/2010 16:15",-8,"Meteostat",3.17,"12/5/2010 15:00|12/5/2010 14:00|12/5/2010 16:00|12/5/2010 18:00|12/5/2010 17:00|12/5/2010 13:00",65.51,47,53,0,3.25333333333333,287.5,30.0477333333333,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"12/05/2010"
"Qualcomm Stadium",2013101400,2013,"10/14/2013 17:40","10/14/2013 20:39",-7,"Meteostat",3.17,"10/14/2013 20:00|10/14/2013 17:00|10/14/2013 19:00|10/14/2013 18:00|10/14/2013 21:00|10/14/2013 22:00",66.83,59.87,78.5,0,5.15833333333333,298,29.9330833333333,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"10/14/2013"
"Qualcomm Stadium",2011110610,2011,"11/6/2011 13:15","11/6/2011 16:33",-8,"Meteostat",9.26,"11/6/2011 18:00|11/6/2011 16:00|11/6/2011 17:00|11/6/2011 14:00|11/6/2011 15:00|11/6/2011 13:00",57.47,49.85,76.1666666666667,0.0315,5.57,200,29.9995,"Clear|Light Rain|Moderate Rain","SD","Outdoor",-117.119444,32.783056,291.6,"11/06/2011"
"Qualcomm Stadium",2011121112,2011,"12/11/2011 13:15","12/11/2011 16:14",-8,"Meteostat",9.26,"12/11/2011 13:00|12/11/2011 16:00|12/11/2011 18:00|12/11/2011 17:00|12/11/2011 14:00|12/11/2011 15:00",60.02,44.96,57.6666666666667,0,4.86666666666667,258,29.9124,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"12/11/2011"
"Qualcomm Stadium",2015102509,2015,"10/25/2015 13:05","10/25/2015 16:31",-7,"Meteostat",3.17,"10/25/2015 13:00|10/25/2015 15:00|10/25/2015 16:00|10/25/2015 18:00|10/25/2015 14:00|10/25/2015 17:00",75.8,65.36,70.5,0,3.29333333333333,217.5,29.9035333333333,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"10/25/2015"
"Qualcomm Stadium",2013090901,2013,"9/9/2013 19:20","9/9/2013 22:36",-7,"Meteostat",3.17,"9/9/2013 22:00|9/9/2013 21:00|9/9/2013 23:00|9/10/2013 0:00|9/9/2013 19:00|9/9/2013 20:00",68.36,60.56,76.3333333333333,0,6.13333333333333,288.333333333333,29.8119833333333,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"09/09/2013"
"Qualcomm Stadium",2016111309,2016,"11/13/2016 13:05","11/13/2016 16:25",-8,"Meteostat",3.17,"11/13/2016 14:00|11/13/2016 15:00|11/13/2016 18:00|11/13/2016 17:00|11/13/2016 13:00|11/13/2016 16:00",80.18,41.87,25.6666666666667,0,9.60166666666667,323.333333333333,30.0255833333333,"Clear","SD","Outdoor",-117.119444,32.783056,291.6,"11/13/2016"
"Raymond James Stadium",2018123010,2018,"12/30/2018 13:00","12/30/2018 16:08",-5,"Meteostat",1.24,"12/30/2018 17:00|12/30/2018 14:00|12/30/2018 13:00|12/30/2018 18:00|12/30/2018 15:00|12/30/2018 16:00|12/30/2018 12:00",78.62,68.7457142857143,72,0,5.00571428571429,235,30.1226714285714,"Clear","TB","Outdoor",-82.503333,27.975833,0,"12/30/2018"
"Raymond James Stadium",2012093011,2012,"9/30/2012 16:25","9/30/2012 19:56",-4,"Meteostat",1.24,"9/30/2012 18:00|9/30/2012 19:00|9/30/2012 17:00|9/30/2012 16:00|9/30/2012 21:00|9/30/2012 20:00",83.66,70.64,65.3333333333333,0,8.07833333333333,236.666666666667,29.8056,"Clear","TB","Outdoor",-82.503333,27.975833,0,"09/30/2012"
"Raymond James Stadium",2019122912,2019,"12/29/2019 13:00","12/29/2019 16:13",-5,"Meteostat",1.24,"12/29/2019 13:00|12/29/2019 15:00|12/29/2019 14:00|12/29/2019 12:00|12/29/2019 16:00|12/29/2019 17:00|12/29/2019 18:00",78.2857142857143,69.1828571428571,73.7142857142857,0,7.91714285714286,184.285714285714,29.9716571428571,"Clear","TB","Outdoor",-82.503333,27.975833,0,"12/29/2019"
"Raymond James Stadium",2011091106,2011,"9/11/2011 13:00","9/11/2011 16:20",-4,"Meteostat",1.24,"9/11/2011 12:00|9/11/2011 17:00|9/11/2011 18:00|9/11/2011 13:00|9/11/2011 16:00|9/11/2011 15:00|9/11/2011 14:00",87.44,72.6285714285714,61.7142857142857,0,8.55857142857143,250,30.0463285714286,"Clear","TB","Outdoor",-82.503333,27.975833,0,"09/11/2011"
"Raymond James Stadium",2018112507,2018,"11/25/2018 13:00","11/25/2018 16:08",-5,"Meteostat",1.24,"11/25/2018 15:00|11/25/2018 14:00|11/25/2018 13:00|11/25/2018 18:00|11/25/2018 16:00|11/25/2018 17:00|11/25/2018 12:00",75.2514285714286,62.3428571428571,64.2857142857143,0,7.08571428571429,268.285714285714,29.9455142857143,"Clear","TB","Outdoor",-82.503333,27.975833,0,"11/25/2018"
"Raymond James Stadium",2015122708,2015,"12/27/2015 13:00","12/27/2015 16:01",-5,"Meteostat",1.24,"12/27/2015 13:00|12/27/2015 15:00|12/27/2015 14:00|12/27/2015 12:00|12/27/2015 16:00|12/27/2015 17:00|12/27/2015 18:00",83.6857142857143,66.1742857142857,55.8571428571429,0,8.90285714285714,131.428571428571,30.0146857142857,"Clear","TB","Outdoor",-82.503333,27.975833,0,"12/27/2015"
"Raymond James Stadium",2015110807,2015,"11/8/2015 16:05","11/8/2015 19:19",-5,"Meteostat",1.24,"11/8/2015 17:00|11/8/2015 19:00|11/8/2015 20:00|11/8/2015 18:00|11/8/2015 16:00|11/8/2015 21:00",79.85,74.87,84.8333333333333,0.00333333333333333,4.63833333333333,190,30.0078666666667,"Clear|Light Rain","TB","Outdoor",-82.503333,27.975833,0,"11/08/2015"
"Raymond James Stadium",2010101708,2010,"10/17/2010 13:00","10/17/2010 16:06",-4,"Meteostat",1.24,"10/17/2010 17:00|10/17/2010 18:00|10/17/2010 13:00|10/17/2010 16:00|10/17/2010 12:00|10/17/2010 14:00|10/17/2010 15:00",81.0114285714286,53.8057142857143,39.2857142857143,0,4.29714285714286,168,30.0919142857143,"Clear","TB","Outdoor",-82.503333,27.975833,0,"10/17/2010"
